,producto,fecha,pais,transporte,kg,tipo
183,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-03-01 00:00:00, Eslovenia, Carretera,24841.0,export
189,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-01-01 00:00:00, Croacia, Carretera,70226.4,export
190,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-02-01 00:00:00, Croacia, Carretera,6300.0,export
191,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-03-01 00:00:00, Croacia, Carretera,4146.5,export
197,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-01-01 00:00:00, Serbia, Carretera,0.0,export
198,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-02-01 00:00:00, Serbia, Carretera,0.0,export
199,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-03-01 00:00:00, Serbia, Carretera,315.0,export
205,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-01-01 00:00:00, Marruecos, Marítimo,0.0,export
206,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-02-01 00:00:00, Marruecos, Marítimo,0.0,export
207,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-03-01 00:00:00, Marruecos, Marítimo,92000.0,export
209,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-01-01 00:00:00, Marruecos, Carretera,9570.0,export
210,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-02-01 00:00:00, Marruecos, Carretera,25750.0,export
211,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-03-01 00:00:00, Marruecos, Carretera,14864.0,export
217,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-01-01 00:00:00, Mali, Marítimo,0.0,export
218,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-02-01 00:00:00, Mali, Marítimo,6025.0,export
219,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-03-01 00:00:00, Mali, Marítimo,9000.0,export
225,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-01-01 00:00:00, Nigeria, Aire,0.0,export
226,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-02-01 00:00:00, Nigeria, Aire,0.0,export
227,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-03-01 00:00:00, Nigeria, Aire,5.0,export
233,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-01-01 00:00:00, Guinea Ecuatorial, Marítimo,6600.0,export
234,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-02-01 00:00:00, Guinea Ecuatorial, Marítimo,4750.0,export
235,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-03-01 00:00:00, Guinea Ecuatorial, Marítimo,2100.0,export
241,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-01-01 00:00:00, Djibouti, Marítimo,0.0,export
242,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-02-01 00:00:00, Djibouti, Marítimo,0.0,export
243,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-03-01 00:00:00, Djibouti, Marítimo,2500.0,export
249,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-01-01 00:00:00, Líbano, Marítimo,3770.0,export
250,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-02-01 00:00:00, Líbano, Marítimo,0.0,export
251,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-03-01 00:00:00, Líbano, Marítimo,0.0,export
257,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-01-01 00:00:00, Kuwait, Aire,0.0,export
258,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-02-01 00:00:00, Kuwait, Aire,0.0,export
259,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-03-01 00:00:00, Kuwait, Aire,18.0,export
265,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-01-01 00:00:00, Qatar, Aire,0.0,export
266,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-02-01 00:00:00, Qatar, Aire,0.0,export
267,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-03-01 00:00:00, Qatar, Aire,12.0,export
273,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-01-01 00:00:00, Emiratos Árabes Unidos, Marítimo,26100.0,export
274,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-02-01 00:00:00, Emiratos Árabes Unidos, Marítimo,0.0,export
275,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-03-01 00:00:00, Emiratos Árabes Unidos, Marítimo,0.0,export
277,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-01-01 00:00:00, Emiratos Árabes Unidos, Aire,44.0,export
278,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-02-01 00:00:00, Emiratos Árabes Unidos, Aire,116.0,export
279,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-03-01 00:00:00, Emiratos Árabes Unidos, Aire,106.5,export
285,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-01-01 00:00:00, Tailandia, Aire,0.0,export
286,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-02-01 00:00:00, Tailandia, Aire,0.0,export
287,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-03-01 00:00:00, Tailandia, Aire,4.2,export
293,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-01-01 00:00:00, Singapur, Aire,0.0,export
294,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-02-01 00:00:00, Singapur, Aire,0.0,export
295,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-03-01 00:00:00, Singapur, Aire,250.0,export
301,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-01-01 00:00:00, Hong-Kong, Aire,10.0,export
302,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-02-01 00:00:00, Hong-Kong, Aire,0.0,export
303,"0541 PATATAS, FRESCAS O REFRIGERADA",2017-03-01 00:00:00, Hong-Kong, Aire,15.0,export
8,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Francia, Carretera,331103.29,export
9,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Francia, Carretera,462103.58,export
10,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Francia, Carretera,521484.2,export
11,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Francia, Carretera,797930.05,export
12,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Francia, Carretera,1241221.77,export
13,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Francia, Carretera,2766320.82,export
22,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Países Bajos, Carretera,148788.67,export
23,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Países Bajos, Carretera,181514.74,export
24,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Países Bajos, Carretera,240292.24,export
25,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Países Bajos, Carretera,246602.1,export
26,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Países Bajos, Carretera,838109.68,export
27,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Países Bajos, Carretera,2943349.06,export
36,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Alemania, Marítimo,0.0,export
37,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Alemania, Marítimo,0.0,export
38,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Alemania, Marítimo,0.0,export
39,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Alemania, Marítimo,0.0,export
40,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Alemania, Marítimo,392510.0,export
41,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Alemania, Marítimo,779439.0,export
43,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Alemania, Carretera,2341.0,export
44,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Alemania, Carretera,28346.0,export
45,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Alemania, Carretera,124684.7,export
46,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Alemania, Carretera,157854.89,export
47,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Alemania, Carretera,7239588.16,export
48,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Alemania, Carretera,21767788.14,export
57,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Italia, Carretera,541284.87,export
58,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Italia, Carretera,281244.12,export
59,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Italia, Carretera,190303.21,export
60,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Italia, Carretera,517490.73,export
61,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Italia, Carretera,975217.65,export
62,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Italia, Carretera,340555.57,export
71,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Reino Unido, Marítimo,0.0,export
72,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Reino Unido, Marítimo,71375.0,export
73,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Reino Unido, Marítimo,96660.0,export
74,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Reino Unido, Marítimo,1212003.0,export
75,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Reino Unido, Marítimo,979479.0,export
76,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Reino Unido, Marítimo,464976.0,export
78,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Reino Unido, Carretera,46503.0,export
79,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Reino Unido, Carretera,114183.0,export
80,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Reino Unido, Carretera,91250.0,export
81,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Reino Unido, Carretera,978621.0,export
82,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Reino Unido, Carretera,1754000.0,export
83,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Reino Unido, Carretera,2799183.0,export
92,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Irlanda, Carretera,14271.4,export
93,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Irlanda, Carretera,15562.0,export
94,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Irlanda, Carretera,11040.0,export
95,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Irlanda, Carretera,13833.7,export
96,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Irlanda, Carretera,41114.8,export
97,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Irlanda, Carretera,1202993.0,export
106,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Dinamarca, Marítimo,0.0,export
107,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Dinamarca, Marítimo,51272.0,export
108,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Dinamarca, Marítimo,63905.0,export
109,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Dinamarca, Marítimo,524999.0,export
110,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Dinamarca, Marítimo,635828.0,export
111,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Dinamarca, Marítimo,21505.0,export
113,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Dinamarca, Carretera,0.0,export
114,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Dinamarca, Carretera,1.0,export
115,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Dinamarca, Carretera,530450.0,export
116,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Dinamarca, Carretera,585435.0,export
117,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Dinamarca, Carretera,308660.0,export
118,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Dinamarca, Carretera,140820.0,export
127,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Grecia, Carretera,5500.0,export
128,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Grecia, Carretera,3500.0,export
129,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Grecia, Carretera,1000.0,export
130,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Grecia, Carretera,4500.0,export
131,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Grecia, Carretera,0.0,export
132,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Grecia, Carretera,4.0,export
141,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Portugal, Marítimo,0.0,export
142,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Portugal, Marítimo,0.0,export
143,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Portugal, Marítimo,0.0,export
144,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Portugal, Marítimo,59402.0,export
145,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Portugal, Marítimo,0.0,export
146,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Portugal, Marítimo,0.0,export
148,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Portugal, Carretera,10013078.19,export
149,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Portugal, Carretera,7766468.43,export
150,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Portugal, Carretera,7956629.44,export
151,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Portugal, Carretera,5442766.52,export
152,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Portugal, Carretera,1630894.32,export
153,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Portugal, Carretera,2879343.48,export
162,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Bélgica, Marítimo,0.0,export
163,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Bélgica, Marítimo,0.0,export
164,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Bélgica, Marítimo,0.0,export
165,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Bélgica, Marítimo,0.0,export
166,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Bélgica, Marítimo,43909.0,export
167,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Bélgica, Marítimo,139958.0,export
169,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Bélgica, Carretera,7970.0,export
170,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Bélgica, Carretera,607.0,export
171,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Bélgica, Carretera,39.0,export
172,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Bélgica, Carretera,626119.1,export
173,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Bélgica, Carretera,6154751.13,export
174,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Bélgica, Carretera,11640894.03,export
183,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Noruega, Carretera,0.0,export
184,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Noruega, Carretera,0.0,export
185,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Noruega, Carretera,0.0,export
186,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Noruega, Carretera,62580.0,export
187,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Noruega, Carretera,865240.0,export
188,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Noruega, Carretera,270630.0,export
197,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Suecia, Marítimo,0.0,export
198,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Suecia, Marítimo,0.0,export
199,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Suecia, Marítimo,920.0,export
200,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Suecia, Marítimo,0.0,export
201,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Suecia, Marítimo,0.0,export
202,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Suecia, Marítimo,0.0,export
204,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Suecia, Carretera,0.0,export
205,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Suecia, Carretera,0.0,export
206,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Suecia, Carretera,0.0,export
207,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Suecia, Carretera,0.0,export
208,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Suecia, Carretera,0.0,export
209,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Suecia, Carretera,90.0,export
218,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Finlandia, Marítimo,0.0,export
219,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Finlandia, Marítimo,0.0,export
220,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Finlandia, Marítimo,17820.0,export
221,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Finlandia, Marítimo,0.0,export
222,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Finlandia, Marítimo,0.0,export
223,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Finlandia, Marítimo,0.0,export
225,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Finlandia, Carretera,0.0,export
226,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Finlandia, Carretera,0.0,export
227,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Finlandia, Carretera,156460.0,export
228,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Finlandia, Carretera,283140.0,export
229,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Finlandia, Carretera,196020.0,export
230,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Finlandia, Carretera,0.0,export
239,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Suiza, Carretera,0.0,export
240,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Suiza, Carretera,0.0,export
241,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Suiza, Carretera,0.0,export
242,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Suiza, Carretera,43430.0,export
243,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Suiza, Carretera,2028988.0,export
244,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Suiza, Carretera,2822597.0,export
253,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Andorra, Carretera,197326.9,export
254,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Andorra, Carretera,225470.1,export
255,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Andorra, Carretera,246850.0,export
256,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Andorra, Carretera,170751.52,export
257,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Andorra, Carretera,160146.6,export
258,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Andorra, Carretera,179296.8,export
267,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Gibraltar, Carretera,79984.9,export
268,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Gibraltar, Carretera,75913.38,export
269,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Gibraltar, Carretera,93915.93,export
270,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Gibraltar, Carretera,92546.57,export
271,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Gibraltar, Carretera,125162.01,export
272,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Gibraltar, Carretera,111508.43,export
281,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Estonia, Carretera,0.0,export
282,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Estonia, Carretera,0.0,export
283,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Estonia, Carretera,0.0,export
284,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Estonia, Carretera,32700.0,export
285,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Estonia, Carretera,86670.0,export
286,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Estonia, Carretera,50070.0,export
295,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Letonia, Carretera,45.0,export
296,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Letonia, Carretera,0.0,export
297,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Letonia, Carretera,4.0,export
298,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Letonia, Carretera,21600.0,export
299,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Letonia, Carretera,201391.0,export
300,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Letonia, Carretera,54720.0,export
309,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Lituania, Carretera,0.0,export
310,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Lituania, Carretera,50.0,export
311,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Lituania, Carretera,0.0,export
312,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Lituania, Carretera,23100.0,export
313,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Lituania, Carretera,173075.0,export
314,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Lituania, Carretera,85440.0,export
323,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Polonia, Marítimo,0.0,export
324,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Polonia, Marítimo,0.0,export
325,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Polonia, Marítimo,0.0,export
326,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Polonia, Marítimo,956705.0,export
327,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Polonia, Marítimo,1269781.0,export
328,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Polonia, Marítimo,67411.0,export
330,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Polonia, Carretera,225.0,export
331,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Polonia, Carretera,225.0,export
332,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Polonia, Carretera,49304.0,export
333,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Polonia, Carretera,1836936.4,export
334,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, Polonia, Carretera,2825821.4,export
335,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, Polonia, Carretera,21344.0,export
344,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, República Checa, Carretera,0.0,export
345,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, República Checa, Carretera,0.0,export
346,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, República Checa, Carretera,271475.0,export
347,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, República Checa, Carretera,1095404.81,export
348,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-05-01 00:00:00, República Checa, Carretera,2358979.67,export
349,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-06-01 00:00:00, República Checa, Carretera,571823.0,export
358,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-01-01 00:00:00, Eslovaquia, Carretera,0.0,export
359,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-02-01 00:00:00, Eslovaquia, Carretera,800.0,export
360,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-03-01 00:00:00, Eslovaquia, Carretera,1800.0,export
361,"0541 PATATAS, FRESCAS O REFRIGERADA",2016-04-01 00:00:00, Eslovaquia, Carretera,84900.0,export
