fila,subfila,columna,subcolumna,valor
0702 Tomates frescos o refrigerados,Octubre de 2016,204 Marruecos,1  Marítimo,"2344,36"
0702 Tomates frescos o refrigerados,Septiembre de 2016,204 Marruecos,1  Marítimo,"756,62"
0702 Tomates frescos o refrigerados,Agosto de 2016,204 Marruecos,1  Marítimo,"941,89"
0702 Tomates frescos o refrigerados,Total seleccionado,204 Marruecos,3  Carretera,"821,70"
0702 Tomates frescos o refrigerados,Diciembre de 2016,204 Marruecos,3  Carretera,"222,00"
0702 Tomates frescos o refrigerados,Noviembre de 2016,204 Marruecos,3  Carretera,"242,60"
0702 Tomates frescos o refrigerados,Octubre de 2016,204 Marruecos,3  Carretera,"235,57"
0702 Tomates frescos o refrigerados,Septiembre de 2016,204 Marruecos,3  Carretera,"51,66"
0702 Tomates frescos o refrigerados,Agosto de 2016,204 Marruecos,3  Carretera,"69,88"
0702 Tomates frescos o refrigerados,Total seleccionado,204 Marruecos,9  Propulsión propia,"18,03"
0702 Tomates frescos o refrigerados,Diciembre de 2016,204 Marruecos,9  Propulsión propia,"18,03"
0702 Tomates frescos o refrigerados,Noviembre de 2016,204 Marruecos,9  Propulsión propia,
0702 Tomates frescos o refrigerados,Octubre de 2016,204 Marruecos,9  Propulsión propia,
0702 Tomates frescos o refrigerados,Septiembre de 2016,204 Marruecos,9  Propulsión propia,
0702 Tomates frescos o refrigerados,Agosto de 2016,204 Marruecos,9  Propulsión propia,
0702 Tomates frescos o refrigerados,Total seleccionado,220 Egipto,Total modo transporte,"8,04"
0702 Tomates frescos o refrigerados,Diciembre de 2016,220 Egipto,Total modo transporte,"8,04"
0702 Tomates frescos o refrigerados,Noviembre de 2016,220 Egipto,Total modo transporte,
0702 Tomates frescos o refrigerados,Octubre de 2016,220 Egipto,Total modo transporte,
0702 Tomates frescos o refrigerados,Septiembre de 2016,220 Egipto,Total modo transporte,
0702 Tomates frescos o refrigerados,Agosto de 2016,220 Egipto,Total modo transporte,
0702 Tomates frescos o refrigerados,Total seleccionado,220 Egipto,3  Carretera,"8,04"
0702 Tomates frescos o refrigerados,Diciembre de 2016,220 Egipto,3  Carretera,"8,04"
0702 Tomates frescos o refrigerados,Noviembre de 2016,220 Egipto,3  Carretera,
0702 Tomates frescos o refrigerados,Octubre de 2016,220 Egipto,3  Carretera,
0702 Tomates frescos o refrigerados,Septiembre de 2016,220 Egipto,3  Carretera,
