fila,subfila,columna,subcolumna,valor
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,017 Bélgica (d.01/01/99),1  Marítimo,"175894,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,017 Bélgica (d.01/01/99),1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,017 Bélgica (d.01/01/99),1  Marítimo,"175894,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,017 Bélgica (d.01/01/99),3  Carretera,"15704568,28"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,017 Bélgica (d.01/01/99),3  Carretera,"186828,50"
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,017 Bélgica (d.01/01/99),3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,017 Bélgica (d.01/01/99),3  Carretera,"23000,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,017 Bélgica (d.01/01/99),3  Carretera,"106773,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,017 Bélgica (d.01/01/99),3  Carretera,"4546336,39"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,017 Bélgica (d.01/01/99),3  Carretera,"10841630,39"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,028 Noruega,Total modo transporte,"1632878,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,028 Noruega,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,028 Noruega,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,028 Noruega,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,028 Noruega,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,028 Noruega,Total modo transporte,"1221897,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,028 Noruega,Total modo transporte,"410981,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,028 Noruega,3  Carretera,"1632878,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,028 Noruega,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,028 Noruega,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,028 Noruega,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,028 Noruega,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,028 Noruega,3  Carretera,"1221897,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,028 Noruega,3  Carretera,"410981,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,032 Finlandia,Total modo transporte,"506180,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,032 Finlandia,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,032 Finlandia,Total modo transporte,"25788,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,032 Finlandia,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,032 Finlandia,Total modo transporte,"293172,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,032 Finlandia,Total modo transporte,"187220,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,032 Finlandia,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,032 Finlandia,1  Marítimo,"28800,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,032 Finlandia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,032 Finlandia,1  Marítimo,"2400,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,032 Finlandia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,032 Finlandia,1  Marítimo,"9600,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,032 Finlandia,1  Marítimo,"16800,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,032 Finlandia,1  Marítimo,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,032 Finlandia,3  Carretera,"477380,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,032 Finlandia,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,032 Finlandia,3  Carretera,"23388,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,032 Finlandia,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,032 Finlandia,3  Carretera,"283572,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,032 Finlandia,3  Carretera,"170420,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Junio de 2015,032 Finlandia,3  Carretera,
"0541 PATATAS, FRESCAS O REFRIGERADA",Total seleccionado,038 Austria,Total modo transporte,"1,00"
"0541 PATATAS, FRESCAS O REFRIGERADA",Enero de 2015,038 Austria,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Marzo de 2015,038 Austria,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Febrero de 2015,038 Austria,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Abril de 2015,038 Austria,Total modo transporte,
"0541 PATATAS, FRESCAS O REFRIGERADA",Mayo de 2015,038 Austria,Total modo transporte,"1,00"
